gene_symbol,log2_fold_change,nominal_p,adjusted_p
SDR16C5,-0.5339954003406775,0.00661359293187654,0.03772938502510439
HTT,-0.16082615147315682,0.00661774227931148,0.0377427693864492
H2AC6,0.30129116585933957,0.00662205917725777,0.03775710178130825
G0S2,0.7977727081769022,0.00662496626387719,0.03776339021492743
SV2B,-0.5310853964938471,0.00662882073278623,0.03777507398800673
PKD2,0.15141679139873165,0.00663386200705584,0.03779351270269078
MIGA1,-0.27229284575901724,0.00664162714148485,0.03781749404652033
SLC35C2,-0.20678698907620952,0.00664334950041403,0.03781749404652033
DDR1,0.38680945231174313,0.00664349173995772,0.03781749404652033
FHL2,-0.35194340790603396,0.00664901717678758,0.03782707551290252
NKD2,-0.3313506311626031,0.00665010294805176,0.03782707551290252
RRP7A,-0.28478950520429347,0.00665059662163686,0.03782707551290252
CD48,0.8905270357878061,0.00666927003334222,0.03792298045854011
PELI3,-0.25465297048187363,0.00667261315107326,0.03793168546037874
ERBB2,0.5192960267455851,0.00667675857980068,0.03794494537980127
NSD2,-0.1125680017792936,0.0066892378176653,0.03799544518682037
CFAP100,0.7974549034792977,0.00669027946451253,0.03799544518682037
PRORP,0.5570976033491617,0.00669109029471214,0.03799544518682037
ANKRD42,-0.2363892910133938,0.00669886225425164,0.03802926114557665
PROB1,0.3212425042808196,0.00670445563730048,0.03804964672114191
CAPSL,1.0427391136852306,0.00670608889944544,0.03804964672114191
SALL1,0.3538389627367682,0.00671613307312231,0.03808840568825867
USP15,-0.16423145353132362,0.00671822067074037,0.03808840568825867
GTF2IRD1,0.14327693243696338,0.00671878862384855,0.03808840568825867
RAB23,0.18858942947742685,0.00672019885369735,0.03808840568825867
SPATA31C1,-0.9425424707975592,0.00674045992304441,0.0381928983890749
ROBO2,-0.40928897954900423,0.00674746892391775,0.03822226577713733
ABHD11,-0.25595387935319325,0.0067515901004969,0.03822492085298907
GOLGA8B,-0.524663441127796,0.00676374890635904,0.03828340409924317
TP53INP1,0.3799346422614045,0.00677284783860223,0.03831418327291443
SPI1,0.5865249534102506,0.00677798724539896,0.03833289679368976
MYO5A,-0.34541265532187015,0.00678665816052951,0.03837156724960649
ZNF764,-0.1420207322733562,0.00679298063265867,0.03839694237703991
MS4A7,0.8475742100526955,0.00679528515549699,0.03839959870132493
ZBTB40,0.1720376267457464,0.00679918478838432,0.0384039424191416
CEP170,-0.14096987627980795,0.00679972340573019,0.0384039424191416
TSPAN18,0.7153906356716968,0.00680545199955141,0.03842592819061524
PPP2R5D,-0.18915341318554812,0.00681181751803612,0.03845149742988515
ZBTB12,0.29574941133739463,0.00681813888336994,0.03847680371200223
MST1,0.2921605323830976,0.00682720364481278,0.03851757398640872
MYH9,0.305990155893344,0.00684239832468538,0.03859289661384798
MED4,-0.15533503432553086,0.00684579820164816,0.03859760244758051
ELF4,0.6445602053300026,0.00684948936740297,0.03859760244758051
CNTNAP2,-0.48871794792383527,0.00685026804379521,0.03859760244758051
KCNC3,-0.3807236219478716,0.00685118685839845,0.03859760244758051
C1ORF115,-0.4101408007485912,0.00685245285438866,0.03859760244758051
PF4,1.3557792179615529,0.00685450484287647,0.03859877343724709
LINC02593,0.985751380985989,0.00685882890400889,0.03860883961458679
GATA3,0.9494422713238052,0.00685998158361512,0.03860883961458679
WDR45,0.14849684753220327,0.00686269885229094,0.03861374991325318
BMP2K,0.3125054266453571,0.00687373298397999,0.03865136413304004
LAT2,0.6840357514307509,0.00687487226375216,0.03865136413304004
PHACTR2,0.3743346845145972,0.00687492373356782,0.03865136413304004
CARD11,0.5637169222717664,0.00687928651565163,0.03866550646055437
PPM1M,0.27442798644800614,0.00688991268167022,0.03871483552752735
JMJD1C,-0.14860008619958176,0.00689236816010946,0.03871823885111411
STUM,-0.5211494898058202,0.00689435157368901,0.03871898921086255
CASC3,0.20994585860867865,0.00689838315242247,0.03873123867042777
HARS1,-0.1749739851402783,0.0069002781297177,0.03873148874580885
SLC11A1,0.8309783828570443,0.00691027166721564,0.03877677667793966
KCNK1,-0.4341322068506226,0.00691205168340704,0.03877677667793966
SRPK2,-0.22669280796710023,0.00691763550673082,0.03879083213100083
HGS,-0.11439467239439605,0.00691826364459539,0.03879083213100083
C2CD4C,-0.43142411914495327,0.00692247978103942,0.03880407720860635
FAM156A,-0.28735607962716614,0.00693018313907215,0.03883685763960354
NLGN4X,-0.26614561822025573,0.00693233397487326,0.03883851242721421
KTN1-AS1,-0.25923366943520865,0.00694219359556938,0.0388822422103481
LSM2,0.2656021719555395,0.00694385463581678,0.0388822422103481
MGAT2,0.1618208705843065,0.00697109061439088,0.03902431068462573
VSNL1,-0.6071235007079001,0.00697491545538106,0.03903216524306379
ARL9,-0.618652495130954,0.00697663847977778,0.03903216524306379
RPPH1,0.35505793389729945,0.00697808811521402,0.03903216524306379
DNAJC8,-0.13921170677371286,0.00698170196874843,0.03904194600798116
DZANK1,-0.2214244227668236,0.00698673868915287,0.03905967614921444
SFPQ,-0.14572528314899635,0.00699033203863637,0.0390693297465148
MTUS1,0.2826291067781943,0.00699317898835653,0.0390748076362228
MAP1A,-0.29064095042533467,0.00701066581470725,0.03916206196093876
DPP8,-0.17589739284900396,0.00703336786925415,0.03927839457613624
FAT2,1.2866759311718656,0.0070383574709153,0.03929098938181779
CCDC88A,-0.2415163564843681,0.00703937748706782,0.03929098938181779
DNASE1,0.20044343211858795,0.00704240722277808,0.03929742084243348
HABP2,-0.4695327068964672,0.00705668677219342,0.03936660736374747
CEP20,-0.18368371975250053,0.00706491224944672,0.0394019926174179
SEPHS1,0.20576822747857992,0.00708504568822044,0.03950375367611673
SNAP29,0.16685364256078117,0.00710449011260047,0.03960161985268722
EFNA4,0.5234809736850342,0.00712477564097268,0.03970412112385494
DYNC1LI1,-0.221830477425514,0.00713592839210208,0.03975568729706915
LSM11,-0.34102188558401947,0.00714188340383468,0.03977827608453001
AVL9,-0.18478324734961135,0.00714911941756754,0.03980567815814687
HLA-A,0.39876217781841206,0.00715439982542463,0.03981062991123051
TMEM38B,0.2703510142399468,0.00715957819335074,0.03982384564576784
LRRC42,0.22094209615425653,0.00716253258030694,0.03982969432476212
HACL1,-0.20047178889348505,0.00716524448041126,0.03983419182456525
PGPEP1,0.25533581511512526,0.00716972565900013,0.03984852038463402
FAM66C,-0.17572059851794108,0.00717742464496722,0.03986047917071594
CLASP1,-0.13813377065402843,0.00717754842616527,0.03986047917071594
STIM1,-0.15439491731946653,0.00717759046363902,0.03986047917071594
C9ORF72,-0.3021034594765699,0.00718135189754614,0.03987078954046107
ZFP64,-0.15427117409550428,0.0071860106882364,0.03988107378798891
TIGD3,-0.33083003810523826,0.00718701496958072,0.03988107378798891
CORO6,-0.4120214025824107,0.00718988855873271,0.03988644511604411
ERLEC1,-0.28234744202661366,0.00719796428233472,0.03992066518112033
RNF213,0.3137977373769907,0.00720018776712854,0.03992241858377952
SNCA,-0.4139041712636802,0.00720242895508215,0.03992426918930737
SSBP3,-0.2363505225152318,0.00720954054956446,0.03995310914560069
CYP4B1,0.983960326151647,0.00721434969947791,0.03996917775536584
TNFAIP6,0.6515684094217546,0.007219537413144,0.03998733463734247
EPHA2,0.5602067026319553,0.00722857407361232,0.04002679469174065
PFKFB3,0.34316244132686613,0.00723430499721865,0.04004793385262727
TMEM51,0.3896344386520032,0.00724484542922883,0.04009567944981195
DPY19L4,0.21825377601229423,0.00727041446902574,0.04021592104946561
CIB2,0.31186970675409187,0.00727394085442446,0.04022479683592031
NUFIP1,-0.17974441416248843,0.00727982827383083,0.04024672097188408
PNP,0.5053536307576554,0.00728475690369625,0.0402606675590951
FANCD2,-0.31431673921977543,0.00728652920416857,0.0402606675590951
COA7,-0.22395915304175465,0.00728812141710436,0.0402606675590951
IFITM3,0.5738248386403537,0.00729976855985376,0.04030373403489821
BRSK2,-0.2461893293617896,0.00730827220104157,0.04032435443668531
SYTL3,0.48044478149008896,0.00731090964053996,0.04032435443668531
HOXB2,1.0037814485066223,0.0073117933116673,0.04032435443668531
MYO1F,0.5887435699711068,0.00731481062347803,0.04032435443668531
VKORC1L1,-0.16539505951041011,0.00731719433631878,0.04032435443668531
KLHL42,-0.20490149062742,0.00731891560388741,0.04032435443668531
WDTC1,-0.13622370582230925,0.00732222878927724,0.04033199231272681
ZCCHC4,0.19040012613922608,0.00733090621955248,0.04035124906415473
LOC728743,-0.22757219757031863,0.00733108701986907,0.04035124906415473
C1QTNF1,0.5382394534997692,0.00733150829826479,0.04035124906415473
HACE1,-0.22266577195348125,0.00734111082359948,0.04037658612931767
CREBL2,0.21166198151989055,0.00734144897589211,0.04037658612931767
SIRT1,0.17346398851640732,0.00734192307696895,0.04037658612931767
PDE5A,0.5806524376926872,0.00734515197533579,0.04037658612931767
HACD4,0.46619133460351736,0.00734575701019739,0.04037658612931767
INVS,0.15435912585365053,0.00735580697283102,0.0404106025586158
MGARP,0.4714330655310301,0.00736687783911647,0.04046080295212464
TRPC1,-0.2108285201539455,0.00737004531755368,0.04046758093958975
CD63-AS1,0.3281267900650633,0.00737260795357876,0.04047103516295756
NCAPD3,0.13522046075172334,0.0073756947918067,0.04047437037511946
SERTAD4,-0.44312159276174967,0.00738879041637815,0.04052798013763396
PRKCZ-AS1,0.5292021691523461,0.00739099956994234,0.04052947655186357
MPDU1,0.1690755543298752,0.00739968076105041,0.0405654662034966
NSFL1C,-0.12971065896148648,0.00740143879562149,0.0405654662034966
SOX9,0.4405061189720936,0.00741625120866902,0.0406360089132595
PIGM,0.20133830119935903,0.00741879137046728,0.04063928871375313
CLIC6,1.6455278152730557,0.00743146224267361,0.04069804714845667
SLC16A14,-0.30130402828111347,0.00744824346735557,0.04077210306839479
ERLIN2,0.2644725277857498,0.00744888070964319,0.04077210306839479
USP4,-0.1016442485388218,0.00745301597928162,0.04078407253917483
APPL2,0.26451161085992947,0.00745754641201294,0.04079819758229037
RSAD2,-0.5376917902095579,0.00746079799234841,0.04080532081992281
YLPM1,-0.11158489731787212,0.00746339990716716,0.04080888805039598
SATB2,-0.29665173358368335,0.00747941472507635,0.04087398765164259
TRIM67,-0.3258870836580141,0.00748007084500355,0.04087398765164259
FOXRED1,-0.17805504273067996,0.00748116414377921,0.04087398765164259
DNAAF5,0.14322714166913375,0.0074837927799774,0.04087486286457086
CLEC1A,0.5960691066476747,0.00748644208440097,0.04087486286457086
HS3ST5,-0.3469968548543627,0.00748718284949427,0.04087486286457086
CABP4,0.5960961369486162,0.00749247691500191,0.0408930989068853
SPAG1,0.2535875348912877,0.00749745835639658,0.04090408664149812
IL13RA1,0.5049301993473421,0.00749839856879405,0.04090408664149812
FRZB,0.9389218342106398,0.00750055480035163,0.04090518825590412
RNF169,0.16565073933619168,0.00750258761514009,0.04090561640335956
TRMT9B,-0.32759913284962483,0.00750632614923155,0.04091534183061604
NEGR1,-0.546980495442752,0.0075249759821495,0.04100631926122658
ZNF28,0.2236720262690763,0.00753001298317522,0.04101870869332061
PARM1,-0.42911676108774666,0.00753116896031871,0.04101870869332061
POLR2A,-0.15347766427334264,0.00754401714003348,0.04105710999589977
GPX8,1.0919532274259225,0.00754410420162584,0.04105710999589977
NPM2,-0.30057380821423596,0.00755024520866761,0.04106242522423745
OLFML1,0.7474484643937616,0.00755096625522382,0.04106242522423745
TMEM132B,-0.268729120677869,0.00755360610019794,0.04106611150214111
DCTN5,-0.16178604414774345,0.00756141427757523,0.04108877068616371
BARHL2,1.1109659528541629,0.00757507515352241,0.04115001201260196
VWA3B,0.7214690539315909,0.00757690250329979,0.04115001201260196
NSF,-0.4856768055705607,0.00758897267662971,0.04120487343567747
APBB1,-0.193407048113448,0.00759488002395065,0.0412110420520704
C1ORF21,-0.23653080655511616,0.0075964936964768,0.0412110420520704
APBA2,-0.22587227149221967,0.00759798439056613,0.0412110420520704
CHKB,0.21298877566343233,0.00761630853979487,0.04128903238706204
SNRPA,0.15145843789157576,0.00762388732603938,0.04131941626652778
UBE2M,-0.22033788980777655,0.00763118680441376,0.04134827103370037
COX1,-0.3350049967033648,0.00764743166590149,0.0414148492106039
TBL1X,0.3112149845461989,0.00766171966043023,0.04148149358832518
YDJC,-0.20432061182353456,0.0076647252976378,0.04148222988479714
STAT3,0.2917873310376988,0.00768355881963214,0.04156747729483598
TRABD,0.2547757669832116,0.00768735320119279,0.0415772583602497
RPSAP36,0.3196673420485556,0.00769616672790104,0.04159635876682172
CPT1B,0.36261307005989973,0.00769664141321947,0.04159635876682172
ELAPOR1,-0.3537158796208386,0.00769684666303093,0.04159635876682172
SIRPB2,0.7035716880782522,0.00771267705448104,0.04166039830383037
THAP7,-0.15594593692329362,0.00771818970074884,0.04167823532078689
DNAAF1,-0.4042491624132811,0.00772158480093277,0.04167823532078689
TTC7B,-0.18125915631559145,0.00772195292026236,0.04167823532078689
CTDSP1,0.3598404703717524,0.00772495581366745,0.0416836942861236
LINC00924,0.8913570385197147,0.00773189650014092,0.04171039320733241
TNPO2,-0.1374829219277416,0.00773748844349664,0.04171905476837408
CHST11,0.2723092378802088,0.00774200518056437,0.04173265785073214
CSNKA2IP,-1.0315739523279648,0.00775182199988406,0.04177481624087883
TPD52L1,0.4662072469831688,0.00776328592607579,0.0418258269546184
ZNF385A,0.27212150821337033,0.00776883140723049,0.04184493314069516
GINS1,-0.32903060783273086,0.00777253974153997,0.04185413669415314
HK2,0.7402552413195558,0.00777981746677477,0.04188255128525275
OST4,0.2775878923942061,0.00778390010009478,0.04189375494859446
PODXL2,-0.24600055338990767,0.00779012981995026,0.04191650572271951
SH3D21,-0.24724357822558796,0.00779267731756375,0.04191943688869876
CCDC80,0.7325023664870107,0.00779950201301302,0.04194352885095592
TPRG1L,-0.22392129461154295,0.00781223285027583,0.04199225623757665
EFCAB14,0.2262248235505844,0.00782223493502926,0.04203522449938322
EIF4E,-0.2674957326114078,0.00782782115176349,0.04204365525469891
LINC01821,-0.7727293117432348,0.00783722566351889,0.04208336848720213
MAK16,-0.24583588004946624,0.00784946163140957,0.04212450571180924
DDX11,-0.5294588572424828,0.00785037603968722,0.04212450571180924
WDFY3-AS2,0.2855669595282553,0.00785092431234856,0.04212450571180924
AQP11,-0.21625518705399993,0.00785893890847699,0.04214432940709622
MUC19,-0.7892285987264479,0.00786173388477528,0.04214432940709622
SLC2A5,0.6494768249618299,0.00786267289354119,0.04214432940709622
VSTM4,0.2718687153270336,0.00786834134249329,0.04216391516634077
TRAP1,-0.19467506159357129,0.00788325254012919,0.0422330071454938
RUSC1,-0.2246736298774703,0.0078899875556189,0.04225575859425275
ZMYM2,-0.1488494351305771,0.00789890720567908,0.04228440581127081
COL25A1,-0.4381852891152483,0.00791479895517609,0.0423586440631017
LRSAM1,-0.14378555914878355,0.00791735612526528,0.04236149822544161
CEBPD,0.5708629978282875,0.00792176839869608,0.04237427404883918
CKLF,0.33858695780095793,0.0079373390320162,0.042444249190729
TMEM59L,-0.3434134527733672,0.0079389057179162,0.042444249190729
COG2,0.11721402046031136,0.00794704848016967,0.04247693353892531
ANKRD36B,-0.2829068494796019,0.00796875061597452,0.04258205747841783
PNMA2,-0.3709865629435116,0.00797156735647599,0.0425862369419089
P2RX1,0.8546984998610201,0.00797965604751812,0.04261502465126
CUL2,-0.19895333535636703,0.00798102797921452,0.04261502465126
ZFAND3,0.19420753685957415,0.0079832336530555,0.04261593052591297
ALOX12B,-0.8793750166153043,0.00799261652125393,0.04265339559725475
SYPL2,0.42314389310053313,0.00799432759677179,0.04265339559725475
FAM162A,-0.2725051860790062,0.00799645294310054,0.04265386252600342
GOLIM4,0.32298118115167895,0.00799954503583588,0.04265948462295053
RNF150,-0.26052237065330264,0.00800480131246334,0.04267515078972956
GJD2-DT,-0.4965441561526221,0.00800656046778787,0.04267515078972956
FLOT2,-0.192982743170246,0.00802486971978591,0.04275096668486609
NHSL1,0.3765712423567109,0.00804059779916168,0.04282385560668018
OR2L1P,-0.8458819229865168,0.00804654743674948,0.04284464115965492
SMYD2,-0.27799173021343293,0.00805656514105266,0.04288707145660561
SMIM3,0.39587670311883194,0.00806721874488699,0.04293286436542835
ARFGEF3,-0.22604206578392283,0.00807047936170196,0.04293929931870455
ATP6V1G2-DDX39B,-0.5745848618475353,0.00807994448546398,0.04297873393271831
ZBED3-AS1,0.29187869254152465,0.00809046185502827,0.04302374417875935
TNFRSF4,-0.5106316850810533,0.00809722677807236,0.04303559784628494
CAP2,-0.4739323669488889,0.00809941111306625,0.04303559784628494
PHF14,-0.16611034204281605,0.00810091517435204,0.04303559784628494
FBXO25,-0.14441211174655957,0.00811842827272299,0.04311395034285849
LINC02449,-0.36908769600776514,0.0081199829054856,0.04311395034285849
CPNE3,0.2508876951854786,0.0081218434953844,0.04311395034285849
RASGRP4,0.6544185841037493,0.00813159053034129,0.04314611641942292
BSCL2,-0.34103496745469997,0.00813202566884637,0.04314611641942292
SLC2A10,0.49326802899993183,0.00813604041860226,0.04315107981168797
KATNA1,0.21670991367424097,0.00813708432548528,0.04315107981168797
GOLGA7B,0.24281706962261485,0.00813916052073467,0.04315115725924453
PLXNB2,0.27568503306943803,0.00814240541055998,0.04315742913356063
TMEM39A,0.23529996751503068,0.00815875995149829,0.04323316570754704
DAB2,0.5740725497814516,0.00816199323272896,0.04323466401091756
NCKIPSD,-0.21599980597194435,0.00816402832949448,0.04323466401091756
TCEAL2,-0.2535558982429271,0.00816600586551263,0.04323466401091756
RAD51B,0.3421575523211784,0.00816730502599818,0.04323466401091756
ZNF843,-0.30484432199326017,0.00817264828636784,0.04325201043791793
SNRPD3,-0.1475503145472672,0.00818003661383774,0.04328016844394283
