geneSymbol,moduleColor
SNRNP25,black
SNRNP35,black
SNRPC,black
SNX1,black
SNX14,black
SNX16,black
SNX19,black
SNX2,black
SNX26,black
SNX4,black
SOAT2,black
SOCS1,black
SOCS2,black
SOCS5,black
SORCS1,black
SORCS2,black
SORD,black
SOX2OT,black
SOX5,black
SPAG16,black
SPAG9,black
SPATA1,black
SPATA13,black
SPATA6,black
SPC25,black
SPEN,black
SPG11,black
SPG21,black
SPIN1,black
SPNS1,black
SPOCK3,black
SPON1,black
SPRY1,black
SPRY2,black
SPTBN1,black
SRA1,black
SRBD1,black
SRFBP1,black
SRGAP3,black
SRI,black
SSBP1,black
SSR2,black
SSSCA1,black
ST3GAL2,black
ST3GAL6,black
ST5,black
ST6GAL1,black
ST7,black
ST8SIA1,black
STAG3,black
STAM2,black
STAMBP,black
STAP2,black
STARD9,black
STC1,black
STEAP3,black
STIL,black
STIP1,black
STK11IP,black
STK19,black
STK32B,black
STK38,black
STK39,black
STL,black
STMN1,black
STOML2,black
STOX2,black
STRAP,black
STT3B,black
STX1A,black
STX6,black
STXBP5L,black
SUGT1,black
SUNC1,black
SUPT6H,black
SUV420H1,black
SV2A,black
SYNE1,black
SYNPO2,black
TACC1,black
TACR3,black
TADA1,black
TAF11,black
TAF13,black
TAF3,black
TAF9,black
TANC1,black
TARS,black
TARSL2,black
TAS1R2,black
TATDN2,black
TAX1BP1,black
TBC1D1,black
TBC1D14,black
TBC1D15,black
TBC1D19,black
TBC1D5,black
TBCE,black
TBCK,black
TBKBP1,black
TBL1XR1,black
TBL2,black
TBL3,black
TBX18,black
TBX5,black
TCEB3,black
TCF25,black
TCF3,black
TCP1,black
TCP11L1,black
TCTA,black
TCTE3,black
TDH,black
TEKT4,black
TET1,black
TEX10,black
TEX9,black
TFAP2D,black
TFAP4,black
TFCP2,black
TFG,black
